"","X","stop_id","stop_name","stop_lat","stop_lon","zone_id","stop_timezone","census_tract_id","zip"
"264",264,12720,"E Cherry St & 32nd Ave",47.608032,-122.292,1,"America/Los_Angeles",78,98122
"265",265,12740,"E Cherry St & Martin L King Jr Way",47.60807,-122.296158,1,"America/Los_Angeles",88,98122
"266",266,12760,"E Cherry St & 24th Ave",47.60807,-122.300484,1,"America/Los_Angeles",88,98122
"267",267,12770,"23rd Ave & E Cherry St",47.607712,-122.302879,1,"America/Los_Angeles",87,98122
"268",268,12780,"E Jefferson St & 23rd Ave",47.606239,-122.30323,1,"America/Los_Angeles",87,98122
"269",269,12790,"E Jefferson St & 21st Ave",47.606235,-122.305367,1,"America/Los_Angeles",87,98122
"270",270,1280,"Spring St & 6th Ave",47.607815,-122.330948,1,"America/Los_Angeles",82,98104
"271",271,12805,"E Jefferson St & 18th Ave",47.606243,-122.309669,1,"America/Los_Angeles",87,98122
"272",272,12820,"E Jefferson St & 15th Ave",47.606258,-122.313126,1,"America/Los_Angeles",86,98122
"273",273,12840,"E Jefferson St & 12th Ave",47.606274,-122.317108,1,"America/Los_Angeles",86,98122
"274",274,12860,"Jefferson St & Broadway",47.606129,-122.321152,1,"America/Los_Angeles",85,98104
"275",275,12880,"Jefferson St & 9th Ave",47.604935,-122.324081,1,"America/Los_Angeles",85,98104
"276",276,12890,"James St & 8th Ave",47.605194,-122.325813,1,"America/Los_Angeles",85,98104
"277",277,12900,"James St & 8th Ave",47.605164,-122.3255,1,"America/Los_Angeles",85,98104
"278",278,12910,"9th Ave & Jefferson St",47.604874,-122.324242,1,"America/Los_Angeles",85,98104
"279",279,12930,"E Jefferson St & Broadway",47.606148,-122.320351,1,"America/Los_Angeles",86,98122
"280",280,12950,"E Jefferson St & 12th Ave",47.606136,-122.316498,1,"America/Los_Angeles",86,98122
"281",281,12960,"E Jefferson St & 14th Ave",47.606121,-122.313774,1,"America/Los_Angeles",86,98122
"282",282,12980,"E Jefferson St & 17th Ave",47.606106,-122.309929,1,"America/Los_Angeles",87,98122
"283",283,12991,"E Jefferson St & 20th Ave",47.606098,-122.305962,1,"America/Los_Angeles",87,98122
"284",284,1300,"Madison St & 8th Ave",47.608028,-122.328079,1,"America/Los_Angeles",82,98104
"285",285,13005,"21st Ave & E James St",47.607399,-122.304924,1,"America/Los_Angeles",87,98122
"286",286,13020,"E Cherry St & 23rd Ave",47.607941,-122.30233,1,"America/Los_Angeles",88,98122
"287",287,13030,"E Cherry St & 25th Ave",47.607937,-122.299774,1,"America/Los_Angeles",88,98122
"288",288,13040,"E Cherry St & Martin L King Jr Way",47.607929,-122.296364,1,"America/Los_Angeles",88,98122
"289",289,13060,"E Cherry St & 31st Ave",47.607906,-122.292305,1,"America/Los_Angeles",78,98122
"290",290,13070,"E Cherry St & 33rd Ave",47.607883,-122.290253,1,"America/Los_Angeles",78,98122
"291",291,13080,"34th Ave & E Columbia St",47.609474,-122.289299,1,"America/Los_Angeles",78,98122
"292",292,13090,"E Spring St & 34th Ave",47.611694,-122.289574,1,"America/Los_Angeles",78,98122
"293",293,13190,"Interlaken Turnback Loop & 19th Ave E",47.632511,-122.307358,1,"America/Los_Angeles",62,98112
"294",294,13200,"19th Ave E & E Galer St",47.63195,-122.307327,1,"America/Los_Angeles",64,98112
"295",295,13210,"19th Ave E & E Highland Dr",47.630436,-122.307358,1,"America/Los_Angeles",64,98112
"296",296,13220,"19th Ave E & E Prospect St",47.628494,-122.307388,1,"America/Los_Angeles",64,98112
"297",297,13230,"19th Ave E & E Aloha St",47.626652,-122.307396,1,"America/Los_Angeles",64,98112
"298",298,13240,"19th Ave E & E Mercer St",47.624195,-122.307396,1,"America/Los_Angeles",76,98112
"299",299,13250,"19th Ave E & E Harrison St",47.621902,-122.307426,1,"America/Los_Angeles",76,98112
"300",300,13260,"19th Ave E & E John St",47.619457,-122.307465,1,"America/Los_Angeles",76,98112
"301",301,13270,"19th Ave & E Denny Way",47.618263,-122.307495,1,"America/Los_Angeles",79,98122
"302",302,13277,"E Madison St & 13th Ave",47.613125,-122.316277,1,"America/Los_Angeles",75,98122
"303",303,13282,"E Madison St & Broadway Ct",47.611626,-122.319855,1,"America/Los_Angeles",75,98122
"304",304,13283,"Madison St & Summit Ave",47.610424,-122.322723,1,"America/Los_Angeles",84,98104
"305",305,13284,"Madison St & Boren Ave",47.609257,-122.325539,1,"America/Los_Angeles",83,98104
"306",306,13285,"Madison St & 9th Ave",47.608334,-122.327736,1,"America/Los_Angeles",82,98104
"307",307,13291,"Madison St & Boren Ave",47.609425,-122.324745,1,"America/Los_Angeles",83,98104
"308",308,13292,",Madison St & Summit Ave",47.610374,-122.322479,1,"America/Los_Angeles",84,98104
"309",309,13293,"E Madison St & Broadway",47.611267,-122.320335,1,"America/Los_Angeles",86,98122
"310",310,13294,"E Madison St & 14th Ave",47.613777,-122.314308,1,"America/Los_Angeles",75,98122
"311",311,13300,"19th Ave & E Madison St",47.617145,-122.307304,1,"America/Los_Angeles",79,98122
"312",312,13310,"19th Ave E & E Denny Way",47.618698,-122.307274,1,"America/Los_Angeles",76,98112
"313",313,13320,"19th Ave E & E John St",47.619873,-122.307259,1,"America/Los_Angeles",76,98112
"314",314,13330,"19th Ave E & E Thomas St",47.620682,-122.307251,1,"America/Los_Angeles",76,98112
"315",315,13340,"19th Ave E & E Harrison St",47.62186,-122.307236,1,"America/Los_Angeles",76,98112
"316",316,13350,"19th Ave E & E Republican St",47.623402,-122.307205,1,"America/Los_Angeles",76,98112
"317",317,13360,"19th Ave E & E Roy St",47.625469,-122.30722,1,"America/Los_Angeles",64,98112
"318",318,13370,"19th Ave E & E Aloha St",47.627045,-122.30719,1,"America/Los_Angeles",64,98112
"319",319,13380,"19th Ave E & E Prospect St",47.628861,-122.307167,1,"America/Los_Angeles",64,98112
"320",320,13381,"19th Ave E & E Highland Dr",47.630806,-122.307137,1,"America/Los_Angeles",64,98112
"321",321,13390,"Bellevue Ave E & Bellevue Pl E",47.626495,-122.326691,1,"America/Los_Angeles",66,98102
"322",322,1340,"Yesler Way & Prefontaine Pl S",47.601646,-122.329857,21,"America/Los_Angeles",92,98104
"323",323,13410,"Bellevue Ave E & E Republican St",47.623188,-122.326698,1,"America/Los_Angeles",74.01,98102
"324",324,13420,"Bellevue Ave E & E Thomas St",47.620651,-122.326691,1,"America/Los_Angeles",74.02,98102
"325",325,13430,"Bellevue Ave E & E Denny Way",47.618534,-122.32682,1,"America/Los_Angeles",74.02,98102
"326",326,13441,"Bellevue Ave & E Olive Way",47.616734,-122.326889,1,"America/Los_Angeles",84,98122
"327",327,13460,"Bellevue Ave & E Olive St",47.616509,-122.326691,1,"America/Los_Angeles",74.02,98122
"328",328,13480,"Summit Ave E & E Olive Way",47.619385,-122.325195,1,"America/Los_Angeles",74.02,98102
"329",329,1350,"Yesler Way & 6th Ave S",47.601639,-122.325058,1,"America/Los_Angeles",92,98104
"330",330,13500,"Summit Ave E & E Harrison St",47.622219,-122.325211,1,"America/Los_Angeles",74.01,98102
"331",331,13510,"Summit Ave E & E Mercer St",47.624569,-122.325226,1,"America/Los_Angeles",74.01,98102
"332",332,13540,"NW 105th St & 14th Ave NW",47.70512,-122.373596,1,"America/Los_Angeles",14,98177
"333",333,13541,"NW 103rd St & 13th Ave NW",47.70343,-122.373131,1,"America/Los_Angeles",14,98177
"334",334,13542,"14th Ave NW & NW 100th St",47.701633,-122.374199,1,"America/Los_Angeles",16,98177
"335",335,1355,"6th Ave S & Yesler Way",47.600681,-122.326454,21,"America/Los_Angeles",92,98104
"336",336,13550,"15th Ave NW & NW 100th St",47.701244,-122.376877,1,"America/Los_Angeles",16,98117
"337",337,13560,"15th Ave NW & NW 96th St",47.698727,-122.376892,1,"America/Los_Angeles",16,98117
"338",338,13570,"15th Ave NW & NW 92nd St",47.695644,-122.3769,1,"America/Los_Angeles",16,98117
"339",339,13585,"15th Ave NW & NW 87th St",47.692932,-122.376755,1,"America/Los_Angeles",16,98117
"340",340,1360,"Yesler Way & 5th Ave",47.601788,-122.3274,21,"America/Los_Angeles",85,98104
"341",341,13600,"15th Ave NW & NW 85th St",47.690159,-122.3769,1,"America/Los_Angeles",30,98117
"342",342,13620,"15th Ave NW & NW 80th St",47.686062,-122.376892,1,"America/Los_Angeles",30,98117
"343",343,13640,"15th Ave NW & NW 75th St",47.682991,-122.376892,1,"America/Los_Angeles",30,98117
"344",344,13660,"15th Ave NW & NW 70th St",47.679035,-122.376877,1,"America/Los_Angeles",33,98117
"345",345,13670,"15th Ave NW & NW 65th St",47.676014,-122.37664,1,"America/Los_Angeles",33,98117
"346",346,1370,"Yesler Way & 3rd Ave",47.60178,-122.329803,21,"America/Los_Angeles",81,98104
"347",347,13700,"15th Ave NW & NW 60th St",47.672436,-122.376312,1,"America/Los_Angeles",33,98107
"348",348,13721,"15th Ave NW & NW Market St",47.668907,-122.376312,1,"America/Los_Angeles",47,98107
"349",349,13760,"15th Ave NW & NW Leary Way",47.663143,-122.37648,1,"America/Los_Angeles",47,98107
"350",350,13770,"15th Ave W & W Emerson St",47.653473,-122.376328,1,"America/Los_Angeles",58.01,98119
"351",351,13775,"W Emerson Pl & 21st Ave W",47.655808,-122.38372,1,"America/Los_Angeles",58.01,98199
"352",352,13800,"15th Ave W & W Dravus St",47.64817,-122.376862,1,"America/Los_Angeles",58.02,98119
"353",353,13801,"W Dravus St & 17th Ave NW",47.648529,-122.379524,1,"America/Los_Angeles",58.01,98119
"354",354,13802,"W Dravus St & 17 Ave W",47.648399,-122.378937,1,"America/Los_Angeles",58.02,98119
"355",355,13810,"15th Ave W & W Armour St",47.644825,-122.376328,1,"America/Los_Angeles",58.02,98119
"356",356,13830,"15th Ave W & W Wheeler St",47.64032,-122.376312,1,"America/Los_Angeles",58.02,98119
"357",357,13840,"15th Ave W & W Armory Way",47.637482,-122.376305,1,"America/Los_Angeles",58.02,98119
"358",358,13870,"Elliott Ave W & W Galer St",47.631969,-122.375397,1,"America/Los_Angeles",58.02,98119
"359",359,13890,"Elliott Ave W & W Prospect St",47.629059,-122.371742,1,"America/Los_Angeles",58.02,98119
"360",360,13910,"W Mercer St & 3rd Ave W",47.624535,-122.360718,1,"America/Los_Angeles",71,98119
"361",361,13950,"1st Ave & Wall St",47.614452,-122.348503,1,"America/Los_Angeles",80.02,98121
"362",362,1400,"Madison St & 5th Ave",47.606636,-122.331779,21,"America/Los_Angeles",82,98104
"363",363,14035,"1st Ave & Cedar St",47.615818,-122.350494,1,"America/Los_Angeles",80.01,98121
"364",364,14038,"W Mercer St & 3rd Ave W",47.624668,-122.361153,1,"America/Los_Angeles",70,98119
"365",365,14070,"Elliott Ave W & W Prospect St",47.628788,-122.371124,1,"America/Los_Angeles",58.02,98119
"366",366,14090,"Elliott Ave W & W Galer St",47.632252,-122.375481,1,"America/Los_Angeles",58.02,98119
"367",367,14110,"15th Ave W & W Newton St",47.636963,-122.376099,1,"America/Los_Angeles",58.02,98119
"368",368,14130,"15th Ave W & W Wheeler St",47.640923,-122.376114,1,"America/Los_Angeles",58.02,98119
"369",369,1415,"Madison St & 4th Ave",47.605984,-122.333366,21,"America/Los_Angeles",81,98154
"370",370,14150,"15th Ave W & W Armour St",47.644936,-122.376122,1,"America/Los_Angeles",58.02,98119
"371",371,14170,"15th Ave W & W Dravus St",47.649097,-122.376045,1,"America/Los_Angeles",58.01,98119
"372",372,14190,"15th Ave W & W Emerson St",47.653942,-122.376122,1,"America/Los_Angeles",59,98119
"373",373,14195,"W Emerson Pl & 21st Ave W",47.655598,-122.38353,1,"America/Los_Angeles",58.01,98199
"374",374,1420,"Madison St & 2nd Ave",47.605328,-122.334923,21,"America/Los_Angeles",81,98104
"375",375,14200,"15th Ave NW & NW Leary Way",47.663437,-122.375977,1,"America/Los_Angeles",47,98107
"376",376,14230,"15th Ave NW & NW Market St",47.668472,-122.376114,1,"America/Los_Angeles",47,98107
"377",377,14250,"15th Ave NW & NW 60th St",47.672291,-122.376114,1,"America/Los_Angeles",47,98107
"378",378,14280,"15th Ave NW & NW 65th St",47.676731,-122.376671,1,"America/Los_Angeles",33,98117
"379",379,14300,"15th Ave NW & NW 70th St",47.679726,-122.376671,1,"America/Los_Angeles",30,98117
"380",380,14322,"15th Ave NW & NW 75th St",47.683071,-122.376686,1,"America/Los_Angeles",30,98117
"381",381,14340,"15th Ave NW & NW 80th St",47.68713,-122.376701,1,"America/Los_Angeles",30,98117
"382",382,14360,"15th Ave NW & NW 85th St",47.691177,-122.376709,1,"America/Los_Angeles",16,98117
"383",383,14370,"15th Ave NW & NW 90th St",47.693733,-122.376701,1,"America/Los_Angeles",16,98117
"384",384,14380,"15th Ave NW & NW 92nd St",47.696289,-122.376701,1,"America/Los_Angeles",16,98117
"385",385,14390,"15th Ave NW & NW 96th St",47.698822,-122.376686,1,"America/Los_Angeles",16,98117
"386",386,14400,"15th Ave NW & NW 100th St",47.701401,-122.376671,1,"America/Los_Angeles",16,98117
"387",387,14410,"14th Ave NW & NW 100th St",47.701782,-122.373993,1,"America/Los_Angeles",14,98177
"388",388,14420,"14th Ave NW & NW 103rd St",47.703308,-122.373993,1,"America/Los_Angeles",14,98177
"389",389,1451,"S Main St & 3rd Ave S",47.599964,-122.32991,21,"America/Los_Angeles",92,98104
"390",390,1466,"S Jackson St & 2nd Ave S",47.599136,-122.331223,1,"America/Los_Angeles",93,98104
"391",391,1471,"S Jackson St & 5th Ave S",47.599125,-122.328041,21,"America/Los_Angeles",93,98104
"392",392,1480,"S Jackson St & Maynard Ave S",47.599117,-122.32457,21,"America/Los_Angeles",91,98104
"393",393,1490,"S Jackson St & 8th Ave S",47.599117,-122.322044,1,"America/Los_Angeles",91,98104
"394",394,1495,"8th Ave S & S King St",47.598515,-122.322548,1,"America/Los_Angeles",91,98104
"395",395,14960,"Alki Ave SW & 61st Ave SW",47.57904,-122.410667,1,"America/Los_Angeles",97.01,98116
"396",396,14961,"61st Ave SW & SW Stevens St",47.577518,-122.410797,1,"America/Los_Angeles",97.01,98116
"397",397,14962,"61st Ave SW & SW Admiral Way",47.576027,-122.410835,1,"America/Los_Angeles",97.01,98116
"398",398,14963,"SW Admiral Way & 60th Ave SW",47.575817,-122.409019,1,"America/Los_Angeles",97.01,98116
"399",399,14970,"SW Admiral Way & 59th Ave SW",47.576073,-122.407791,1,"America/Los_Angeles",97.01,98116
"400",400,14980,"SW Admiral Way & 57th Ave SW",47.577034,-122.405182,1,"America/Los_Angeles",97.01,98116
"401",401,150,"1st Ave & Yesler Way",47.602207,-122.334076,21,"America/Los_Angeles",81,98104
"402",402,1500,"S Jackson St & 8th Ave S",47.599255,-122.322327,21,"America/Los_Angeles",92,98104
"403",403,15000,"SW Admiral Way & SW Stevens St",47.578583,-122.400917,1,"America/Los_Angeles",97.02,98116
"404",404,15002,"SW Admiral Way & 51st Ave SW",47.579189,-122.396996,1,"America/Los_Angeles",97.02,98116
"405",405,15030,"SW Admiral Way & SW Lander St",47.579529,-122.393799,1,"America/Los_Angeles",97.02,98116
"406",406,15040,"SW Admiral Way & 47th Ave SW",47.581158,-122.391571,1,"America/Los_Angeles",97.02,98116
"407",407,15050,"SW Admiral Way & 45th Ave SW",47.581142,-122.388924,1,"America/Los_Angeles",98,98116
"408",408,15060,"SW Admiral Way & California Ave SW",47.581123,-122.386177,1,"America/Los_Angeles",98,98116
"409",409,15070,"SW Admiral Way & 41st Ave SW",47.581112,-122.38398,1,"America/Los_Angeles",98,98116
"410",410,15080,"SW Admiral Way & 39th Ave SW",47.581043,-122.38092,1,"America/Los_Angeles",98,98126
"411",411,15090,"SW Admiral Way & Belvidere Ave SW",47.581024,-122.378922,1,"America/Los_Angeles",98,98126
"412",412,1510,"S Jackson St & Maynard Ave S",47.599262,-122.325455,21,"America/Los_Angeles",92,98104
"413",413,15100,"SW Admiral Way & SW Olga St",47.58025,-122.376793,1,"America/Los_Angeles",99,98126
"414",414,15120,"SW Admiral Way & SW City View St",47.573616,-122.373352,1,"America/Los_Angeles",99,98126
"415",415,15140,"SW Spokane St & 26th Ave SW",47.571293,-122.365234,1,"America/Los_Angeles",99,98126
"416",416,15145,"SW Spokane St & Chelan Ave SW",47.571266,-122.362396,1,"America/Los_Angeles",99,98126
"417",417,15190,"1st Ave S & S Spokane St",47.572544,-122.333992,1,"America/Los_Angeles",93,98134
"418",418,15205,"1st Ave S & S Hanford St",47.575924,-122.334106,1,"America/Los_Angeles",93,98134
"419",419,15230,"1st Ave S & S Lander St",47.579685,-122.334106,1,"America/Los_Angeles",93,98134
"420",420,1530,"S Jackson St & 5th Ave S",47.599266,-122.328384,1,"America/Los_Angeles",92,98104
"421",421,1535,"S Jackson St & Occidental Ave S",47.59927,-122.332436,1,"America/Los_Angeles",92,98104
"422",422,15380,"1st Ave S & S Lander St",47.57925,-122.334312,1,"America/Los_Angeles",93,98134
"423",423,15395,"1st Ave S & S Hanford St",47.57576,-122.334312,1,"America/Los_Angeles",93,98134
"424",424,1540,"James St & 5th Ave",47.603817,-122.329102,21,"America/Los_Angeles",85,98104
"425",425,15451,"SW Spokane St & Chelan Ave SW",47.571712,-122.363312,1,"America/Los_Angeles",99,98106
"426",426,15460,"SW Spokane St & 26th Ave SW",47.571712,-122.365318,1,"America/Los_Angeles",99,98106
"427",427,15480,"SW Admiral Way & SW City View St",47.574043,-122.373474,1,"America/Los_Angeles",99,98126
"428",428,1550,"James St & 4th Ave",47.603081,-122.330864,21,"America/Los_Angeles",81,98104
"429",429,15500,"SW Admiral Way & SW Olga St",47.580132,-122.376564,1,"America/Los_Angeles",99,98126
"430",430,1551,"S Jackson St & Occidental Ave Walk",47.599274,-122.333282,1,"America/Los_Angeles",92,98104
"431",431,1552,"S Jackson St & Occidental Ave S",47.59914,-122.33326,1,"America/Los_Angeles",93,98104
"432",432,15521,"SW Admiral Way & 38th Ave SW",47.581253,-122.380684,1,"America/Los_Angeles",96,98126
"433",433,15532,"SW Admiral Way & 41st Ave SW",47.581245,-122.384743,1,"America/Los_Angeles",96,98116
"434",434,15540,"SW Admiral Way & California Ave SW",47.581268,-122.386871,1,"America/Los_Angeles",96,98116
"435",435,15560,"SW Admiral Way & 46th Ave SW",47.581299,-122.391045,1,"America/Los_Angeles",96,98116
"436",436,15570,"SW Admiral Way & SW Waite St",47.581047,-122.392273,1,"America/Los_Angeles",97.02,98116
"437",437,15580,"SW Admiral Way & 49th Ave SW",47.579819,-122.393707,1,"America/Los_Angeles",97.02,98116
"438",438,15588,"SW Admiral Way & 51st Ave SW",47.579334,-122.397163,1,"America/Los_Angeles",97.02,98116
"439",439,1560,"James St & 3rd Ave",47.602932,-122.330826,21,"America/Los_Angeles",81,98104
"440",440,15610,"SW Admiral Way & SW Lander St",47.578899,-122.400673,1,"America/Los_Angeles",97.01,98116
"441",441,15630,"SW Admiral Way & 57th Ave SW",47.577168,-122.405319,1,"America/Los_Angeles",97.01,98116
"442",442,15640,"SW Admiral Way & 59th Ave SW",47.576111,-122.408051,1,"America/Los_Angeles",97.01,98116
"443",443,15650,"SW Admiral Way & 61st Ave SW",47.575974,-122.41066,1,"America/Los_Angeles",97.01,98116
"444",444,15651,"63rd Ave SW & SW Admiral Way",47.57624,-122.413239,1,"America/Los_Angeles",97.01,98116
"445",445,15652,"63rd Ave SW & Alki Ave SW",47.578209,-122.413185,1,"America/Los_Angeles",97.01,98116
"446",446,1570,"James St & 5th Ave",47.603786,-122.328789,21,"America/Los_Angeles",85,98104
"447",447,1580,"Marion St & 2nd Ave",47.604534,-122.334076,21,"America/Los_Angeles",81,98104
"448",448,1590,"Marion St & 4th Ave",47.605461,-122.331863,21,"America/Los_Angeles",81,98104
"449",449,1600,"6th Ave & Marion St",47.606571,-122.33017,21,"America/Los_Angeles",85,98104
"450",450,1610,"Prefontaine Pl S & Yesler Way",47.60173,-122.330116,21,"America/Los_Angeles",81,98104
"451",451,16100,"Aurora Village TC - Bay 10",47.774246,-122.342407,18,"America/Los_Angeles",203,98133
"452",452,16101,"Aurora Village TC - Bay 1",47.774534,-122.341987,18,"America/Los_Angeles",203,98133
"453",453,16102,"Aurora Village TC - Bay 2",47.774536,-122.341401,18,"America/Los_Angeles",203,98133
"454",454,16103,"Aurora Village TC - Bay 3",47.774535,-122.340975,18,"America/Los_Angeles",203,98133
"455",455,16104,"Aurora Village TC - Bay 4",47.774421,-122.341991,18,"America/Los_Angeles",203,98133
